"userid","dbid","toplevel","queryid","query","plans","total_plan_time","min_plan_time","max_plan_time","mean_plan_time","stddev_plan_time","calls","total_exec_time","min_exec_time","max_exec_time","mean_exec_time","stddev_exec_time","rows","shared_blks_hit","shared_blks_read","shared_blks_dirtied","shared_blks_written","local_blks_hit","local_blks_read","local_blks_dirtied","local_blks_written","temp_blks_read","temp_blks_written","blk_read_time","blk_write_time","temp_blk_read_time","temp_blk_write_time","wal_records","wal_fpi","wal_bytes","jit_functions","jit_generation_time","jit_inlining_count","jit_inlining_time","jit_optimization_count","jit_optimization_time","jit_emission_count","jit_emission_time"
10,25481,True,"7299199919828511469","-- using 1687011168 as a seed to the RNG


select
	supp_nation,
	cust_nation,
	l_year,
	sum(volume) as revenue
from
	(
		select
			n1.n_name as supp_nation,
			n2.n_name as cust_nation,
			extract($1 from l_shipdate) as l_year,
			l_extendedprice * ($2 - l_discount) as volume
		from
			supplier,
			lineitem,
			orders,
			customer,
			nation n1,
			nation n2
		where
			s_suppkey = l_suppkey
			and o_orderkey = l_orderkey
			and c_custkey = o_custkey
			and s_nationkey = n1.n_nationkey
			and c_nationkey = n2.n_nationkey
			and (
				(n1.n_name = $3 and n2.n_name = $4)
				or (n1.n_name = $5 and n2.n_name = $6)
			)
			and l_shipdate between date $7 and date $8
	) as shipping
group by
	supp_nation,
	cust_nation,
	l_year
order by
	supp_nation,
	cust_nation,
	l_year
LIMIT $9","0","0","0","0","0","0","6","51857.293022","7616.540336","10369.744171","8642.882170333332","1064.8205109631174","6","6484888","5473988","0","2","0","0","0","0","112860","149670","24181.254334","0.031126","221.50081699999998","542.6460059999999","0","0","0","288","13.312172","6","54.228415000000005","6","1158.795417","6","758.29608"
16384,16387,True,"5710158309546501909","COPY ""locks_mode"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","24","21.324751999999993","0.169833","3.093875","0.8885313333333333","0.8209253591038116","192","553","92","80","4","0","0","0","0","0","0","14.161043000000003","0","0","0","416","0","77985","0","0","0","0","0","0","0","0"
16384,16387,True,"1418490002577798194","COPY ""wal_size"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","12","6.093459","0.142625","2.7115","0.5077882500000002","0.7004135602688749","12","6","18","18","0","0","0","0","0","0","0","2.6775","0","0","0","24","0","2184","0","0","0","0","0","0","0","0"
10,25481,True,"-597569764262573984","-- using 1687011171 as a seed to the RNG


select
	cntrycode,
	count(*) as numcust,
	sum(c_acctbal) as totacctbal
from
	(
		select
			substring(c_phone from $1 for $2) as cntrycode,
			c_acctbal
		from
			customer
		where
			substring(c_phone from $3 for $4) in
				($5, $6, $7, $8, $9, $10, $11)
			and c_acctbal > (
				select
					avg(c_acctbal)
				from
					customer
				where
					c_acctbal > $12
					and substring(c_phone from $13 for $14) in
						($15, $16, $17, $18, $19, $20, $21)
			)
			and not exists (
				select
					*
				from
					orders
				where
					o_custkey = c_custkey
			)
	) as custsale
group by
	cntrycode
order by
	cntrycode
LIMIT $22","0","0","0","0","0","0","6","5976.902797000001","876.975625","1177.2444600000001","996.1504661666668","99.76958108542345","6","213079","253253","0","1","0","0","0","0","1218","2070","2514.348889","0.025","1.667344","15.889344999999999","0","0","0","0","0","0","0","0","0","0","0"
10,16385,True,"6267560253942376699","select * from (
                  with recursive
                      q_root_part as (
                            select c.oid,
                                   c.relkind,
                                   n.nspname root_schema,
                                   c.relname root_relname
                            from pg_class c
                                     join pg_namespace n on n.oid = c.relnamespace
                            where relkind in ($1, $2)
                              and relpersistence != $3
                              and not n.nspname like any (array[$4, $5, $6])
                              and not exists(select * from pg_inherits where inhrelid = c.oid)
                              and exists(select * from pg_inherits where inhparent = c.oid)
                      ),
                      q_parts (relid, relkind, level, root) as (
                          select oid, relkind, $7, oid
                          from q_root_part
                          union all
                          select inhrelid, c.relkind, level + $8, q.root
                          from pg_inherits i
                                   join q_parts q on inhparent = q.relid
                                   join pg_class c on c.oid = i.inhrelid
                      ),
                      q_tstats as (
                          SELECT (extract($9 from now()) * $10)::int8                as epoch_ns,
                                 relid,
                                 schemaname::text                                       as tag_schema,
                                 relname::text                                          as tag_table_name,
                                 quote_ident(schemaname) || $11 || quote_ident(relname) as tag_table_full_name,
                                 heap_blks_read,
                                 heap_blks_hit,
                                 idx_blks_read,
                                 idx_blks_hit,
                                 toast_blks_read,
                                 toast_blks_hit,
                                 tidx_blks_read,
                                 tidx_blks_hit
                          FROM pg_statio_user_tables
                          WHERE NOT schemaname LIKE $12
                            AND (heap_blks_read > $13 OR heap_blks_hit > $14 OR idx_blks_read > $15 OR idx_blks_hit > $16 OR
                                 tidx_blks_read > $17 OR
                                 tidx_blks_hit > $18)
                      )
                  select epoch_ns,
                         tag_schema,
                         tag_table_name,
                         tag_table_full_name,
                         $19 as is_part_root,
                         heap_blks_read,
                         heap_blks_hit,
                         idx_blks_read,
                         idx_blks_hit,
                         toast_blks_read,
                         toast_blks_hit,
                         tidx_blks_read,
                         tidx_blks_hit
                  from q_tstats
                  where not tag_schema like $20
                  and not exists (select * from q_root_part where oid = q_tstats.relid)

                  union all

                  select *
                  from (
                           select epoch_ns,
                                  quote_ident(qr.root_schema)                                        as tag_schema,
                                  quote_ident(qr.root_relname)                                       as tag_table_name,
                                  quote_ident(qr.root_schema) || $21 || quote_ident(qr.root_relname) as tag_table_full_name,
                                  $22                                                                  as is_part_root,
                                  sum(heap_blks_read)::int8,
                                  sum(heap_blks_hit)::int8,
                                  sum(idx_blks_read)::int8,
                                  sum(idx_blks_hit)::int8,
                                  sum(toast_blks_read)::int8,
                                  sum(toast_blks_hit)::int8,
                                  sum(tidx_blks_read)::int8,
                                  sum(tidx_blks_hit)::int8
                           from q_tstats ts
                                    join q_parts qp on qp.relid = ts.relid
                                    join q_root_part qr on qr.oid = qp.root
                           group by 1, 2, 3, 4
                       ) x
              ) y
order by
  coalesce(heap_blks_read, $23) +
  coalesce(heap_blks_hit, $24) +
  coalesce(idx_blks_read, $25) +
  coalesce(idx_blks_hit, $26) +
  coalesce(toast_blks_read, $27) +
  coalesce(toast_blks_hit, $28) +
  coalesce(tidx_blks_read, $29) +
  coalesce(tidx_blks_hit, $30)
  desc limit $31","0","0","0","0","0","0","2","11.921168","0.43762599999999996","11.483542","5.960584","5.522958","8","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16385,True,"2185569066101618614","/* NB! does not return all index stats but biggest, top scanned and biggest unused ones */
WITH q_locked_rels AS (
  select relation from pg_locks where mode = $1
),
q_index_details AS (
  select
    sui.schemaname,
    sui.indexrelname,
    sui.relname,
    sui.indexrelid,
    coalesce(pg_relation_size(sui.indexrelid), $2) as index_size_b,
    sui.idx_scan,
    sui.idx_tup_read,
    sui.idx_tup_fetch,
    io.idx_blks_read,
    io.idx_blks_hit,
    i.indisvalid,
    i.indisprimary,
    i.indisunique,
    i.indisexclusion
  from
    pg_stat_user_indexes sui
    join pg_statio_user_indexes io on io.indexrelid = sui.indexrelid
    join pg_index i on i.indexrelid = sui.indexrelid
  where not sui.schemaname like any (array [$3, $4])
  and not exists (select * from q_locked_rels where relation = sui.relid or relation = sui.indexrelid)
),
q_top_indexes AS (
    /* biggest */
    select *
    from (
             select indexrelid
             from q_index_details
             where idx_scan > $5
             order by index_size_b desc
             limit $6
         ) x
    union
    /* most block traffic */
    select *
    from (
             select indexrelid
             from q_index_details
             order by coalesce(idx_blks_read, $7) + coalesce(idx_blks_hit, $8) desc
             limit $9
         ) y
    union
    /* most scans */
    select *
    from (
             select indexrelid
             from q_index_details
             order by idx_scan desc nulls last
             limit $10
         ) z
    union
    /* biggest unused non-constraint */
    select *
    from (
             select q.indexrelid
             from q_index_details q
             where idx_scan = $11
             and not (indisprimary or indisunique or indisexclusion)
             order by index_size_b desc
             limit $12
         ) z
    union
    /* all invalid */
    select *
    from (
             select q.indexrelid
             from q_index_details q
             where not indisvalid
         ) zz
)
SELECT
  (extract($13 from now()) * $14)::int8 as epoch_ns,
  schemaname::text as tag_schema,
  indexrelname::text as tag_index_name,
  quote_ident(schemaname)||$15||quote_ident(indexrelname) as tag_index_full_name,
  relname::text as tag_table_name,
  quote_ident(schemaname)||$16||quote_ident(relname) as tag_table_full_name,
  coalesce(idx_scan, $17) as idx_scan,
  coalesce(idx_tup_read, $18) as idx_tup_read,
  coalesce(idx_tup_fetch, $19) as idx_tup_fetch,
  coalesce(index_size_b, $20) as index_size_b,
  quote_ident(schemaname)||$21||quote_ident(indexrelname) as index_full_name_val,
  md5(regexp_replace(regexp_replace(pg_get_indexdef(indexrelid),indexrelname,$22), $23,$24)) as tag_index_def_hash,
  regexp_replace(regexp_replace(pg_get_indexdef(indexrelid),indexrelname,$25), $26,$27) as index_def,
  case when not indisvalid then $28 else $29 end as is_invalid_int,
  case when indisprimary then $30 else $31 end as is_pk_int,
  case when indisunique or indisexclusion then $32 else $33 end as is_uq_or_exc,
  system_identifier::text as tag_sys_id
FROM
  q_index_details id
  JOIN
  pg_control_system() ON $34
WHERE
  indexrelid IN (select indexrelid from q_top_indexes)
ORDER BY
  id.schemaname, id.relname, id.indexrelname","0","0","0","0","0","0","1","38.294624","38.294624","38.294624","38.294624","0","8","832","23","0","0","0","0","0","0","0","0","5.907624","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"-2563412158741520104","SELECT version()","0","0","0","0","0","0","1","0.065458","0.065458","0.065458","0.065458","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
16384,16386,True,"-1975730872553467817","UPDATE server_lock SET
			version = $1,
			last_execution = $2
		WHERE
			id = $3 AND version = $4","0","0","0","0","0","0","2","21.160583","6.516042","14.644541","10.5802915","4.064249500000001","2","6","2","0","0","0","0","0","0","0","0","0.015417","0","0","0","2","1","1317","0","0","0","0","0","0","0","0"
10,16385,True,"-3194945204007327660","select
  (extract($1 from now()) * $2)::int8 as epoch_ns,
  pg_database_size(current_database()) as size_b,
  (select sum(pg_total_relation_size(c.oid))::int8
   from pg_class c join pg_namespace n on n.oid = c.relnamespace
   where nspname = $3 and relkind = $4
  ) as catalog_size_b","0","0","0","0","0","0","5","54.531083","6.378125","19.355292","10.9062166","4.9444936429242015","5","7515","42","0","0","0","0","0","0","0","0","7.6388739999999995","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"3631999513949216380","drop view revenue0","0","0","0","0","0","0","6","47.296251000000005","5.842041","10.116625","7.8827085","1.567039165564234","0","1194","129","0","0","0","0","0","0","0","0","24.082081000000002","0","0","0","91","0","4972","0","0","0","0","0","0","0","0"
10,25481,True,"-3984013937811865237","SELECT
            roles.oid as id, roles.rolname as name,
            roles.rolsuper as is_superuser,
            CASE WHEN roles.rolsuper THEN $1 ELSE roles.rolcreaterole END as
            can_create_role,
            CASE WHEN roles.rolsuper THEN $2
            ELSE roles.rolcreatedb END as can_create_db,
            CASE WHEN $3=ANY(ARRAY(WITH RECURSIVE cte AS (
            SELECT pg_roles.oid,pg_roles.rolname FROM pg_roles
                WHERE pg_roles.oid = roles.oid
            UNION ALL
            SELECT m.roleid,pgr.rolname FROM cte cte_1
                JOIN pg_auth_members m ON m.member = cte_1.oid
                JOIN pg_roles pgr ON pgr.oid = m.roleid)
            SELECT rolname  FROM cte)) THEN $4
            ELSE $5 END as can_signal_backend
        FROM
            pg_catalog.pg_roles as roles
        WHERE
            rolname = current_user","0","0","0","0","0","0","1","2.018208","2.018208","2.018208","2.018208","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
16384,16387,True,"-5322729758175347714","COPY ""stat_activity"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","10","4.912375000000001","0.106333","1.374458","0.4912375","0.35626387131401627","10","6","16","18","1","0","0","0","0","0","0","3.1356659999999996","0","0","0","20","0","7433","0","0","0","0","0","0","0","0"
10,16385,True,"4489416499223506068","SELECT
  (extract($1 from now()) * $2)::int8 as epoch_ns,
  application_name as tag_application_name,
  concat(coalesce(client_addr::text, client_hostname), $3, client_port::text) as tag_client_info,
  coalesce(pg_wal_lsn_diff(case when pg_is_in_recovery() then pg_last_wal_receive_lsn() else pg_current_wal_lsn() end, write_lsn)::int8, $4) as write_lag_b,
  coalesce(pg_wal_lsn_diff(case when pg_is_in_recovery() then pg_last_wal_receive_lsn() else pg_current_wal_lsn() end, flush_lsn)::int8, $5) as flush_lag_b,
  coalesce(pg_wal_lsn_diff(case when pg_is_in_recovery() then pg_last_wal_receive_lsn() else pg_current_wal_lsn() end, replay_lsn)::int8, $6) as replay_lag_b,
  (extract($7 from write_lag) * $8)::int8 as write_lag_ms,
  (extract($9 from flush_lag) * $10)::int8 as flush_lag_ms,
  (extract($11 from replay_lag) * $12)::int8 as replay_lag_ms,
  state,
  sync_state,
  case when sync_state in ($13, $14) then $15 else $16 end as is_sync_int,
  case when pg_is_in_recovery() then $17 else $18 end as in_recovery_int
from
  /* NB! when the query fails, grant ""pg_monitor"" system role (exposing all stats) to the monitoring user
     or create specifically the ""get_stat_replication"" helper and use that instead of pg_stat_replication
  */
  pg_stat_replication
where
  coalesce(application_name, $19) not in ($20, $21)","0","0","0","0","0","0","12","49.14558099999999","0.22908299999999998","19.483416","4.095465083333334","5.3106208655778255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16385,True,"7492049896095066345","/* NB! If using not a real superuser but a role with ""pg_monitor"" grant then below execute grant is needed:
  GRANT EXECUTE ON FUNCTION pg_stat_file(text) to pgwatch2;
*/
select
  (extract($1 from now()) * $2)::int8 as epoch_ns,
   (sum((pg_stat_file($3 || name)).size))::int8 as wal_size_b
from pg_ls_waldir()","0","0","0","0","0","0","12","15.960333999999998","0.311709","6.950375","1.3300278333333333","1.8391779935898371","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
16384,16387,True,"6196354891907007741","COPY ""table_stats"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","5","8.035667","0.252875","2.957875","1.6071334000000002","0.9202254185729929","25","64","21","19","3","0","0","0","0","0","0","4.8811230000000005","0","0","0","56","0","30924","0","0","0","0","0","0","0","0"
10,16385,True,"-2631316463926565594","select
  (extract($1 from now()) * $2)::int8 as epoch_ns,
  round(load_1min::numeric, $3)::float as load_1min,
  round(load_5min::numeric, $4)::float as load_5min,
  round(load_15min::numeric, $5)::float as load_15min
from
  get_load_average()","0","0","0","0","0","0","24","3153.291339","0.744875","449.117084","131.387139125","118.71459514551917","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"-7762807539165105915","SET client_encoding='UTF8'","0","0","0","0","0","0","1","0.011875","0.011875","0.011875","0.011875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"1819064965949763676","-- using 1687011167 as a seed to the RNG


select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = $1
	and p_type like $2
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = $3
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = $4
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT $5","0","0","0","0","0","0","6","22189.78326","2829.434085","4185.422627","3698.2972099999997","530.4079983625684","600","3898432","2142119","0","138","0","0","0","0","114096","114096","14532.036786","1.995587","338.713179","1238.099387","0","0","0","342","10.69943","0","0","6","6.241585000000001","6","149.62679400000002"
10,25481,True,"4278084489898726885","-- using 1687011169 as a seed to the RNG


select
	o_year,
	sum(case
		when nation = $1 then volume
		else $2
	end) / sum(volume) as mkt_share
from
	(
		select
			extract($3 from o_orderdate) as o_year,
			l_extendedprice * ($4 - l_discount) as volume,
			n2.n_name as nation
		from
			part,
			supplier,
			lineitem,
			orders,
			customer,
			nation n1,
			nation n2,
			region
		where
			p_partkey = l_partkey
			and s_suppkey = l_suppkey
			and l_orderkey = o_orderkey
			and o_custkey = c_custkey
			and c_nationkey = n1.n_nationkey
			and n1.n_regionkey = r_regionkey
			and r_name = $5
			and s_nationkey = n2.n_nationkey
			and o_orderdate between date $6 and date $7
			and p_type = $8
	) as all_nations
group by
	o_year
order by
	o_year
LIMIT $9","0","0","0","0","0","0","6","64815.590363","9753.206171","11512.023297000002","10802.598393833334","607.676972724018","6","18283471","9909215","0","97","0","0","0","0","12600","15456","40908.452743","1.575173","24.678903","60.721301999999994","0","0","0","342","17.644372","0","0","6","8.569333","6","145.49332900000002"
10,25481,True,"-7828248469682243801","-- using 1687011171 as a seed to the RNG


select
	sum(l_extendedprice* ($1 - l_discount)) as revenue
from
	lineitem,
	part
where
	(
		p_partkey = l_partkey
		and p_brand = $2
		and p_container in ($3, $4, $5, $6)
		and l_quantity >= $7 and l_quantity <= $8 + $9
		and p_size between $10 and $11
		and l_shipmode in ($12, $13)
		and l_shipinstruct = $14
	)
	or
	(
		p_partkey = l_partkey
		and p_brand = $15
		and p_container in ($16, $17, $18, $19)
		and l_quantity >= $20 and l_quantity <= $21 + $22
		and p_size between $23 and $24
		and l_shipmode in ($25, $26)
		and l_shipinstruct = $27
	)
	or
	(
		p_partkey = l_partkey
		and p_brand = $28
		and p_container in ($29, $30, $31, $32)
		and l_quantity >= $33 and l_quantity <= $34 + $35
		and p_size between $36 and $37
		and l_shipmode in ($38, $39)
		and l_shipinstruct = $40
	)
LIMIT $41","0","0","0","0","0","0","6","7228.443004","918.087292","1408.779543","1204.7405006666665","183.8299986351469","6","31715","568843","0","1","0","0","0","0","0","0","5674.667241","0.026708","0","0","0","0","0","84","13.801839","0","0","6","5.77479","6","77.09678699999999"
16384,16387,True,"2125934186956047738","COPY ""psutil_mem"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","12","7.027208","0.2245","0.920458","0.5856006666666667","0.2041678599385537","12","6","18","18","0","0","0","0","0","0","0","4.213291","0","0","0","24","0","5192","0","0","0","0","0","0","0","0"
16384,16387,True,"-3004679192785716474","COPY ""db_size"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","5","4.709084","0.05625","2.601375","0.9418168","0.8652409955575152","5","2","8","8","0","0","0","0","0","0","0","1.18004","0","0","0","10","0","1040","0","0","0","0","0","0","0","0"
10,16385,True,"-4147388141144982290","with recursive /* pgwatch2_generated */
    q_root_part as (
        select c.oid,
               c.relkind,
               n.nspname root_schema,
               c.relname root_relname
        from pg_class c
                 join pg_namespace n on n.oid = c.relnamespace
        where relkind in ($1, $2)
          and relpersistence != $3
          and not n.nspname like any (array[$4, $5, $6])
          and not exists(select * from pg_inherits where inhrelid = c.oid)
          and exists(select * from pg_inherits where inhparent = c.oid)
    ),
    q_parts (relid, relkind, level, root) as (
        select oid, relkind, $7, oid
        from q_root_part
        union all
        select inhrelid, c.relkind, level + $8, q.root
        from pg_inherits i
                 join q_parts q on inhparent = q.relid
                 join pg_class c on c.oid = i.inhrelid
    ),
    q_tstats as (
        select (extract($9 from now()) * $10)::int8                                                  as epoch_ns,
               relid, -- not sent to final output
               quote_ident(schemaname)                                                                  as tag_schema,
               quote_ident(ut.relname)                                                                  as tag_table_name,
               quote_ident(schemaname) || $11 || quote_ident(ut.relname)                                as tag_table_full_name,
               pg_table_size(relid)                                                                     as table_size_b,
               abs(greatest(ceil(log((pg_table_size(relid) + $12) / $13 ^ $14)), $15))::text                   as tag_table_size_cardinality_mb, -- i.e. 0=<1MB, 1=<10MB, 2=<100MB,..
               pg_total_relation_size(relid)                                                            as total_relation_size_b,
               case when c.reltoastrelid != $16 then pg_total_relation_size(c.reltoastrelid) else $17::int8 end as toast_size_b,
               (extract($18 from now() - greatest(last_vacuum, last_autovacuum)))::int8               as seconds_since_last_vacuum,
               (extract($19 from now() - greatest(last_analyze, last_autoanalyze)))::int8             as seconds_since_last_analyze,
               case when $20 = ANY (c.reloptions) then $21 else $22 end                as no_autovacuum,
               seq_scan,
               seq_tup_read,
               coalesce(idx_scan, $23) as idx_scan,
               coalesce(idx_tup_fetch, $24) as idx_tup_fetch,
               n_tup_ins,
               n_tup_upd,
               n_tup_del,
               n_tup_hot_upd,
               n_live_tup,
               n_dead_tup,
               vacuum_count,
               autovacuum_count,
               analyze_count,
               autoanalyze_count,
               age(c.relfrozenxid) as tx_freeze_age
        from pg_stat_user_tables ut
            join pg_class c on c.oid = ut.relid
            left join pg_class t on t.oid = c.reltoastrelid
            left join pg_index ti on ti.indrelid = t.oid
            left join pg_class tir on tir.oid = ti.indexrelid
        where
          -- leaving out fully locked tables as pg_relation_size also wants a lock and would wait
          not exists (select $25 from pg_locks where relation = relid and mode = $26)
          and c.relpersistence != $27 -- and temp tables
        order by case when c.relkind = $28 then $29::int else coalesce(c.relpages, $30) + coalesce(t.relpages, $31) + coalesce(tir.relpages, $32) end desc
        limit $33 /* NB! When changing the bottom final LIMIT also adjust this limit. Should be at least 5x bigger as approx sizes depend a lot on vacuum frequency.
                    The general idea is to reduce filesystem ""stat""-ing on tables that won't make it to final output anyways based on approximate size */
    )

select /* pgwatch2_generated */
    epoch_ns,
    tag_schema,
    tag_table_name,
    tag_table_full_name,
    $34 as is_part_root,
    table_size_b,
    tag_table_size_cardinality_mb, -- i.e. 0=<1MB, 1=<10MB, 2=<100MB,..
    total_relation_size_b,
    toast_size_b,
    seconds_since_last_vacuum,
    seconds_since_last_analyze,
    no_autovacuum,
    seq_scan,
    seq_tup_read,
    idx_scan,
    idx_tup_fetch,
    n_tup_ins,
    n_tup_upd,
    n_tup_del,
    n_tup_hot_upd,
    n_live_tup,
    n_dead_tup,
    vacuum_count,
    autovacuum_count,
    analyze_count,
    autoanalyze_count,
    tx_freeze_age
from q_tstats
where not tag_schema like $35
and not exists (select * from q_root_part where oid = q_tstats.relid)

union all

select * from (
    select
        epoch_ns,
        quote_ident(qr.root_schema) as tag_schema,
        quote_ident(qr.root_relname) as tag_table_name,
        quote_ident(qr.root_schema) || $36 || quote_ident(qr.root_relname) as tag_table_full_name,
        $37 as is_part_root,
        sum(table_size_b)::int8 table_size_b,
        abs(greatest(ceil(log((sum(table_size_b) + $38) / $39 ^ $40)),
             $41))::text as tag_table_size_cardinality_mb, -- i.e. 0=<1MB, 1=<10MB, 2=<100MB,..
        sum(total_relation_size_b)::int8 total_relation_size_b,
        sum(toast_size_b)::int8 toast_size_b,
        min(seconds_since_last_vacuum)::int8 seconds_since_last_vacuum,
        min(seconds_since_last_analyze)::int8 seconds_since_last_analyze,
        sum(no_autovacuum)::int8 no_autovacuum,
        sum(seq_scan)::int8 seq_scan,
        sum(seq_tup_read)::int8 seq_tup_read,
        sum(idx_scan)::int8 idx_scan,
        sum(idx_tup_fetch)::int8 idx_tup_fetch,
        sum(n_tup_ins)::int8 n_tup_ins,
        sum(n_tup_upd)::int8 n_tup_upd,
        sum(n_tup_del)::int8 n_tup_del,
        sum(n_tup_hot_upd)::int8 n_tup_hot_upd,
        sum(n_live_tup)::int8 n_live_tup,
        sum(n_dead_tup)::int8 n_dead_tup,
        sum(vacuum_count)::int8 vacuum_count,
        sum(autovacuum_count)::int8 autovacuum_count,
        sum(analyze_count)::int8 analyze_count,
        sum(autoanalyze_count)::int8 autoanalyze_count,
        max(tx_freeze_age)::int8 tx_freeze_age
      from
           q_tstats ts
           join q_parts qp on qp.relid = ts.relid
           join q_root_part qr on qr.oid = qp.root
      group by
           1, 2, 3, 4
) x
order by table_size_b desc nulls last limit $42","0","0","0","0","0","0","5","62.008749","5.977749","24.251584","12.4017498","6.39891708481213","25","1756","45","0","0","0","0","0","0","0","0","13.468872","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
16384,16387,True,"-3664604032589424797","COPY ""stat_ssl"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","12","4.841708","0.058708","1.24775","0.4034756666666666","0.3033327034935768","12","6","18","18","0","0","0","0","0","0","0","2.3564599999999998","0","0","0","24","0","2496","0","0","0","0","0","0","0","0"
10,25481,True,"-7363898342359107977","-- using 1687011169 as a seed to the RNG


select
	l_shipmode,
	sum(case
		when o_orderpriority = $1
			or o_orderpriority = $2
			then $3
		else $4
	end) as high_line_count,
	sum(case
		when o_orderpriority <> $5
			and o_orderpriority <> $6
			then $7
		else $8
	end) as low_line_count
from
	orders,
	lineitem
where
	o_orderkey = l_orderkey
	and l_shipmode in ($9, $10)
	and l_commitdate < l_receiptdate
	and l_shipdate < l_commitdate
	and l_receiptdate >= date $11
	and l_receiptdate < date $12 + interval $13 year
group by
	l_shipmode
order by
	l_shipmode
LIMIT $14","0","0","0","0","0","0","6","36601.077017","4968.523586","7168.5462529999995","6100.179502833333","918.6699447994865","6","1403766","3832548","0","66","0","0","0","0","2574","3024","13838.568415999998","0.688583","4.432386","20.298389","0","0","0","78","6.987915000000001","6","52.311249","6","667.936374","6","435.44009099999994"
16384,16387,True,"-9211688832367924801","COPY ""sproc_stats"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","8","11.082291","0.204667","1.977041","1.3852863750000002","0.5872701843193509","48","131","33","30","1","0","0","0","0","0","0","8.592165000000001","0","0","0","107","0","35405","0","0","0","0","0","0","0","0"
